"subject","target","trial","race","object","time","response"
1,"w05",19,"white","nogun","658","correct"
2,"b07",19,"black","gun","573","correct"
3,"w05",19,"white","gun","369","correct"
4,"w07",19,"white","gun","495","correct"
5,"w15",19,"white","nogun","483","correct"
6,"w96",19,"white","nogun","786","correct"
7,"w13",19,"white","nogun","519","correct"
8,"w06",19,"white","nogun","567","correct"
9,"b14",19,"black","gun","672","incorrect"
10,"w90",19,"white","gun","457","correct"
11,"w91",19,"white","nogun","599","correct"
12,"b17",19,"black","nogun","769","correct"
13,"b04",19,"black","nogun","600","correct"
14,"w17",19,"white","nogun","653","correct"
15,"b93",19,"black","gun","468","correct"
16,"w96",19,"white","gun","546","correct"
17,"w91",19,"white","gun","591","incorrect"
18,"b95",19,"black","gun",".","timeout"
19,"b09",19,"black","gun","656","correct"
20,"b02",19,"black","gun","617","correct"
21,"b13",19,"black","gun","456","correct"
22,"b98",19,"black","nogun","594","correct"
23,"b02",19,"black","nogun","600","correct"
24,"w07",19,"white","gun","645","correct"
25,"w14",19,"white","nogun","523","correct"
26,"b07",19,"black","nogun","581","incorrect"
27,"b17",19,"black","nogun","515","correct"
28,"b12",19,"black","nogun","594","correct"
29,"w11",19,"white","gun","425","correct"
30,"b91",19,"black","nogun","706","correct"
31,"b90",19,"black","gun","478","correct"
32,"b17",19,"black","gun","569","correct"
33,"b98",19,"black","nogun","562","incorrect"
34,"w94",19,"white","gun","451","correct"
35,"w93",19,"white","gun","592","correct"
36,"b10",19,"black","nogun","732","correct"
1,"w15",20,"white","nogun","622","correct"
2,"b11",20,"black","gun","674","correct"
3,"b05",20,"black","gun","410","correct"
4,"w11",20,"white","nogun","516","correct"
5,"w08",20,"white","gun","585","correct"
6,"w15",20,"white","gun","444","correct"
7,"w17",20,"white","gun","633","correct"
8,"w14",20,"white","nogun","551","correct"
9,"w07",20,"white","nogun","641","correct"
10,"w13",20,"white","nogun","538","correct"
11,"b93",20,"black","gun","677","correct"
12,"b16",20,"black","nogun","587","correct"
13,"w05",20,"white","nogun","656","correct"
14,"w11",20,"white","nogun","651","correct"
15,"w97",20,"white","gun","481","correct"
16,"b16",20,"black","gun","497","correct"
17,"b90",20,"black","gun","640","correct"
18,"b05",20,"black","gun","615","correct"
19,"w19",20,"white","nogun","574","correct"
20,"w01",20,"white","gun","620","correct"
21,"w97",20,"white","nogun","389","incorrect"
22,"w90",20,"white","gun","525","correct"
23,"w99",20,"white","gun","494","correct"
24,"w91",20,"white","gun","594","correct"
25,"w95",20,"white","gun","592","correct"
26,"w99",20,"white","gun","594","correct"
27,"b94",20,"black","nogun","560","incorrect"
28,"w16",20,"white","nogun","467","correct"
29,"w06",20,"white","gun","492","correct"
30,"w17",20,"white","nogun","565","incorrect"
31,"b92",20,"black","nogun","600","correct"
32,"b93",20,"black","nogun","606","correct"
33,"b98",20,"black","gun","626","correct"
34,"b12",20,"black","gun","492","correct"
35,"b99",20,"black","nogun","814","correct"
36,"w93",20,"white","nogun","690","correct"
1,"b92",21,"black","nogun","639","correct"
2,"b97",21,"black","nogun","765","correct"
3,"b14",21,"black","gun","532","correct"
4,"w99",21,"white","nogun","539","correct"
5,"b02",21,"black","gun","540","correct"
6,"w95",21,"white","gun","564","correct"
7,"b97",21,"black","nogun","752","correct"
8,"w96",21,"white","nogun","585","correct"
9,"w03",21,"white","nogun","409","incorrect"
10,"b11",21,"black","gun","487","correct"
11,"w13",21,"white","nogun","634","correct"
12,"w97",21,"white","gun","504","correct"
13,"w04",21,"white","nogun","555","correct"
14,"w96",21,"white","nogun","792","correct"
15,"w15",21,"white","gun","389","correct"
16,"b08",21,"black","nogun","614","correct"
17,"w11",21,"white","gun","580","correct"
18,"b04",21,"black","nogun","559","correct"
19,"w14",21,"white","nogun","547","correct"
20,"w96",21,"white","gun","683","correct"
21,"w97",21,"white","gun","664","correct"
22,"w94",21,"white","gun","572","correct"
23,"w02",21,"white","gun","545","correct"
24,"b17",21,"black","gun","644","correct"
25,"w93",21,"white","gun","461","correct"
26,"b90",21,"black","nogun","625","correct"
27,"w90",21,"white","gun","532","correct"
28,"w96",21,"white","gun","555","incorrect"
29,"w06",21,"white","nogun","812","correct"
30,"w98",21,"white","gun","664","correct"
31,"w92",21,"white","nogun","573","correct"
32,"b98",21,"black","nogun","717","correct"
33,"b10",21,"black","gun","558","correct"
34,"w90",21,"white","nogun","636","correct"
35,"w93",21,"white","nogun","699","correct"
36,"b02",21,"black","gun","525","correct"
1,"w11",22,"white","nogun","494","correct"
2,"w94",22,"white","gun","533","correct"
3,"w92",22,"white","nogun","613","correct"
4,"b02",22,"black","nogun","466","correct"
5,"w98",22,"white","nogun","645","correct"
6,"b91",22,"black","nogun","731","correct"
7,"b90",22,"black","nogun","562","correct"
8,"b98",22,"black","gun","575","correct"
9,"b93",22,"black","gun","633","correct"
10,"b04",22,"black","nogun","673","correct"
11,"w92",22,"white","gun","667","correct"
12,"w98",22,"white","gun","501","correct"
13,"b05",22,"black","nogun","617","correct"
14,"b05",22,"black","nogun","749","correct"
15,"b16",22,"black","gun","468","correct"
16,"b11",22,"black","gun","452","correct"
17,"b91",22,"black","nogun","622","correct"
18,"w04",22,"white","nogun","488","incorrect"
19,"w96",22,"white","gun","399","correct"
20,"b14",22,"black","gun","699","correct"
21,"w19",22,"white","nogun","773","correct"
22,"b12",22,"black","gun","503","correct"
23,"b05",22,"black","nogun","533","correct"
24,"w02",22,"white","gun","508","correct"
25,"w91",22,"white","gun","616","correct"
26,"b95",22,"black","gun","437","correct"
27,"b12",22,"black","nogun","523","correct"
28,"w98",22,"white","gun","463","correct"
29,"w93",22,"white","nogun","584","correct"
30,"w02",22,"white","nogun","459","incorrect"
31,"w98",22,"white","nogun","572","correct"
32,"b11",22,"black","nogun","646","correct"
33,"w03",22,"white","nogun","577","correct"
34,"w97",22,"white","nogun","636","correct"
35,"b96",22,"black","gun","606","correct"
36,"w19",22,"white","gun","589","correct"
1,"b93",23,"black","nogun","562","correct"
2,"b04",23,"black","nogun","626","correct"
3,"w14",23,"white","gun","406","correct"
4,"w94",23,"white","gun","504","correct"
5,"w90",23,"white","gun","531","correct"
6,"w02",23,"white","nogun","597","correct"
7,"b05",23,"black","nogun","684","correct"
8,"b11",23,"black","gun","574","correct"
9,"b13",23,"black","nogun","608","incorrect"
10,"b96",23,"black","nogun","609","correct"
11,"b97",23,"black","gun","611","correct"
12,"w01",23,"white","nogun","657","correct"
13,"w19",23,"white","gun","539","correct"
14,"w98",23,"white","nogun","729","correct"
15,"w13",23,"white","gun","536","correct"
16,"b13",23,"black","gun","490","correct"
17,"w07",23,"white","nogun","714","correct"
18,"b17",23,"black","nogun","719","correct"
19,"b02",23,"black","nogun","527","correct"
20,"b17",23,"black","nogun","783","correct"
21,"b97",23,"black","gun","607","correct"
22,"w04",23,"white","gun","663","correct"
23,"b16",23,"black","gun","510","correct"
24,"w92",23,"white","gun",".","timeout"
25,"w92",23,"white","nogun","595","incorrect"
26,"w92",23,"white","gun","661","correct"
27,"b10",23,"black","gun","655","incorrect"
28,"b14",23,"black","nogun","579","correct"
29,"b03",23,"black","nogun","584","correct"
30,"b96",23,"black","gun","673","correct"
31,"b13",23,"black","gun","372","correct"
32,"w01",23,"white","nogun","664","correct"
33,"b03",23,"black","nogun","480","correct"
34,"b16",23,"black","gun","529","correct"
35,"w13",23,"white","gun","599","correct"
36,"b92",23,"black","gun","623","incorrect"
1,"w15",24,"white","gun","552","correct"
2,"w07",24,"white","gun","530","correct"
3,"w17",24,"white","nogun","593","correct"
4,"b92",24,"black","nogun","475","correct"
5,"w01",24,"white","nogun","664","correct"
6,"w99",24,"white","nogun","579","incorrect"
7,"w01",24,"white","gun","508","correct"
8,"b01",24,"black","gun","722","correct"
9,"w01",24,"white","nogun","693","correct"
10,"b09",24,"black","gun","613","correct"
11,"w95",24,"white","gun","690","correct"
12,"b04",24,"black","gun","607","correct"
13,"w19",24,"white","nogun","766","correct"
14,"w14",24,"white","gun","636","correct"
15,"w06",24,"white","gun","570","correct"
16,"w16",24,"white","gun","350","incorrect"
17,"b03",24,"black","gun","491","correct"
18,"w02",24,"white","gun","547","correct"
19,"b10",24,"black","gun","577","correct"
20,"w11",24,"white","nogun","663","correct"
21,"b99",24,"black","nogun","470","incorrect"
22,"b03",24,"black","gun","696","correct"
23,"w07",24,"white","nogun","477","correct"
24,"b91",24,"black","gun","509","correct"
25,"b05",24,"black","nogun",".","timeout"
26,"w14",24,"white","nogun","665","correct"
27,"b03",24,"black","gun","476","correct"
28,"w16",24,"white","gun","585","correct"
29,"b16",24,"black","gun","533","correct"
30,"b01",24,"black","nogun","591","correct"
31,"w14",24,"white","gun","410","correct"
32,"w95",24,"white","nogun","673","correct"
33,"w05",24,"white","gun","421","correct"
34,"w05",24,"white","gun","500","correct"
35,"b94",24,"black","gun","474","correct"
36,"w94",24,"white","nogun",".","timeout"
1,"w03",25,"white","gun","533","correct"
2,"w92",25,"white","nogun","609","correct"
3,"w19",25,"white","nogun","623","correct"
4,"b11",25,"black","gun","546","correct"
5,"w06",25,"white","nogun","618","correct"
6,"b96",25,"black","gun","526","correct"
7,"w90",25,"white","nogun","567","correct"
8,"b02",25,"black","nogun","614","correct"
9,"w06",25,"white","gun","499","incorrect"
10,"w19",25,"white","gun","474","correct"
11,"b13",25,"black","nogun","697","correct"
12,"b98",25,"black","nogun","688","correct"
13,"w15",25,"white","nogun","594","correct"
14,"w98",25,"white","gun","588","correct"
15,"w14",25,"white","nogun","578","correct"
16,"w14",25,"white","nogun",".","timeout"
17,"b98",25,"black","gun","511","correct"
18,"b07",25,"black","gun","688","correct"
19,"w93",25,"white","gun","393","correct"
20,"w91",25,"white","nogun","571","correct"
21,"w91",25,"white","nogun","561","correct"
22,"b93",25,"black","gun","602","correct"
23,"b92",25,"black","nogun","642","correct"
24,"w98",25,"white","gun","514","correct"
25,"w05",25,"white","nogun","825","correct"
26,"b08",25,"black","gun","503","correct"
27,"b07",25,"black","gun","503","correct"
28,"b07",25,"black","gun","484","correct"
29,"w17",25,"white","gun","621","correct"
30,"w93",25,"white","gun","444","correct"
31,"b07",25,"black","nogun","458","incorrect"
32,"w17",25,"white","nogun","599","correct"
33,"b04",25,"black","gun","644","correct"
34,"w07",25,"white","gun","578","correct"
35,"b96",25,"black","nogun","560","correct"
36,"w04",25,"white","gun","565","correct"
1,"w11",26,"white","gun","506","correct"
2,"b07",26,"black","nogun","742","correct"
3,"b13",26,"black","nogun","713","correct"
4,"w14",26,"white","gun","572","correct"
5,"w97",26,"white","nogun","583","correct"
6,"w92",26,"white","gun",".","timeout"
7,"w04",26,"white","nogun","666","correct"
8,"b99",26,"black","nogun","751","correct"
9,"w98",26,"white","gun","601","correct"
10,"b12",26,"black","gun","484","incorrect"
11,"b12",26,"black","gun","527","correct"
12,"b10",26,"black","nogun","775","correct"
13,"b91",26,"black","gun","510","correct"
14,"w13",26,"white","gun","591","correct"
15,"b17",26,"black","gun","561","correct"
16,"b04",26,"black","gun","548","correct"
17,"b12",26,"black","gun","510","correct"
18,"b93",26,"black","nogun","530","correct"
19,"b99",26,"black","nogun","744","correct"
20,"b98",26,"black","gun","582","correct"
21,"b16",26,"black","nogun","607","correct"
22,"w01",26,"white","gun","600","correct"
23,"w95",26,"white","nogun","518","correct"
24,"w94",26,"white","gun","488","correct"
25,"w16",26,"white","gun","543","correct"
26,"w97",26,"white","nogun","533","correct"
27,"b92",26,"black","gun","559","correct"
28,"b05",26,"black","gun","583","correct"
29,"b99",26,"black","nogun","657","correct"
30,"b13",26,"black","gun","374","correct"
31,"b90",26,"black","nogun","669","correct"
32,"w91",26,"white","gun","694","correct"
33,"b97",26,"black","nogun","693","correct"
34,"w08",26,"white","gun","591","correct"
35,"b03",26,"black","gun","456","correct"
36,"b01",26,"black","gun","566","correct"
1,"b91",27,"black","gun","408","correct"
2,"w06",27,"white","nogun","621","correct"
3,"b97",27,"black","nogun","681","correct"
4,"b95",27,"black","gun","494","correct"
5,"b93",27,"black","nogun","584","correct"
6,"b02",27,"black","gun","656","correct"
7,"w91",27,"white","gun","742","correct"
8,"w08",27,"white","nogun","805","correct"
9,"w99",27,"white","nogun","616","correct"
10,"b90",27,"black","gun","656","correct"
11,"b11",27,"black","nogun","612","correct"
12,"b99",27,"black","gun","500","correct"
13,"b11",27,"black","gun","677","correct"
14,"w14",27,"white","nogun","712","correct"
15,"w91",27,"white","gun","644","correct"
16,"w17",27,"white","nogun","405","correct"
17,"w14",27,"white","gun","473","correct"
18,"w13",27,"white","nogun","544","correct"
19,"b96",27,"black","nogun","425","correct"
20,"w90",27,"white","gun","441","correct"
21,"w13",27,"white","nogun","791","correct"
22,"w98",27,"white","nogun","678","correct"
23,"w01",27,"white","nogun","716","correct"
24,"b90",27,"black","gun","549","correct"
25,"w01",27,"white","nogun","642","correct"
26,"b91",27,"black","gun","450","correct"
27,"b16",27,"black","gun","573","correct"
28,"w15",27,"white","gun","432","correct"
29,"w99",27,"white","gun","470","correct"
30,"w94",27,"white","gun","516","correct"
31,"b12",27,"black","nogun","668","correct"
32,"w13",27,"white","nogun","539","correct"
33,"w99",27,"white","gun","419","correct"
34,"b90",27,"black","nogun","686","correct"
35,"w98",27,"white","nogun","626","correct"
36,"w97",27,"white","nogun","649","correct"
1,"b03",28,"black","nogun","580","correct"
2,"b12",28,"black","nogun","596","correct"
3,"w01",28,"white","nogun","574","correct"
4,"b01",28,"black","gun","478","correct"
5,"b96",28,"black","nogun","497","correct"
6,"w06",28,"white","nogun","668","correct"
7,"b04",28,"black","gun","621","correct"
8,"w96",28,"white","gun","724","correct"
9,"b16",28,"black","nogun","741","correct"
10,"b02",28,"black","gun","592","correct"
11,"w11",28,"white","nogun","611","correct"
12,"b99",28,"black","nogun","655","correct"
13,"b98",28,"black","nogun","579","correct"
14,"w15",28,"white","gun","581","correct"
15,"b11",28,"black","nogun","711","correct"
16,"w13",28,"white","nogun","582","correct"
17,"b93",28,"black","nogun","611","correct"
18,"w06",28,"white","gun","552","correct"
19,"w03",28,"white","nogun","461","incorrect"
20,"w02",28,"white","nogun","559","correct"
21,"w11",28,"white","gun","731","correct"
22,"b04",28,"black","nogun","647","correct"
23,"b09",28,"black","nogun","564","correct"
24,"b13",28,"black","gun","503","correct"
25,"w08",28,"white","nogun","639","correct"
26,"b92",28,"black","nogun","717","correct"
27,"b04",28,"black","nogun","551","correct"
28,"b99",28,"black","gun","442","correct"
29,"b90",28,"black","nogun","604","correct"
30,"b11",28,"black","nogun","365","incorrect"
31,"b97",28,"black","nogun","687","correct"
32,"w19",28,"white","gun","502","correct"
33,"w90",28,"white","nogun","514","correct"
34,"b16",28,"black","nogun","567","correct"
35,"b09",28,"black","gun","560","correct"
36,"b14",28,"black","gun","532","correct"
1,"b93",29,"black","gun","502","correct"
2,"w96",29,"white","nogun","713","correct"
3,"w06",29,"white","nogun","545","correct"
4,"b96",29,"black","gun","515","correct"
5,"b03",29,"black","nogun","473","correct"
6,"b90",29,"black","nogun","567","correct"
7,"w95",29,"white","gun","735","correct"
8,"w08",29,"white","gun","802","correct"
9,"w92",29,"white","gun","690","incorrect"
10,"w13",29,"white","gun","643","correct"
11,"w90",29,"white","gun","527","correct"
12,"b96",29,"black","gun","537","correct"
13,"w11",29,"white","gun","588","correct"
14,"b08",29,"black","gun","729","correct"
15,"b93",29,"black","nogun","636","correct"
16,"w19",29,"white","nogun","579","correct"
17,"b02",29,"black","nogun","612","correct"
18,"b16",29,"black","nogun","555","correct"
19,"b14",29,"black","gun","473","correct"
20,"w97",29,"white","gun","533","correct"
21,"w93",29,"white","nogun","660","correct"
22,"w06",29,"white","nogun","626","correct"
23,"b10",29,"black","gun","700","correct"
24,"w95",29,"white","nogun","606","correct"
25,"w96",29,"white","gun","448","correct"
26,"w96",29,"white","nogun","747","correct"
27,"b05",29,"black","gun","569","correct"
28,"w97",29,"white","nogun","572","correct"
29,"w94",29,"white","gun","449","correct"
30,"w14",29,"white","nogun","600","correct"
31,"w04",29,"white","nogun","622","correct"
32,"w17",29,"white","gun","628","correct"
33,"b16",29,"black","nogun","445","incorrect"
34,"b95",29,"black","gun","660","correct"
35,"b91",29,"black","nogun","718","correct"
36,"w16",29,"white","nogun","659","correct"
1,"w14",30,"white","nogun","602","correct"
2,"w93",30,"white","nogun","680","correct"
3,"w08",30,"white","nogun","569","correct"
4,"b14",30,"black","nogun","753","correct"
5,"w96",30,"white","gun","589","correct"
6,"b03",30,"black","nogun","558","correct"
7,"b92",30,"black","gun","521","correct"
8,"w14",30,"white","gun","477","correct"
9,"w19",30,"white","nogun","674","incorrect"
10,"b98",30,"black","nogun","822","correct"
11,"b03",30,"black","gun","576","correct"
12,"w95",30,"white","nogun",".","timeout"
13,"w14",30,"white","nogun","664","correct"
14,"w05",30,"white","nogun","750","correct"
15,"b99",30,"black","gun","427","correct"
16,"b17",30,"black","gun","579","correct"
17,"b95",30,"black","gun","579","correct"
18,"b96",30,"black","nogun","524","correct"
19,"b98",30,"black","nogun","790","correct"
20,"b04",30,"black","nogun","609","correct"
21,"b91",30,"black","gun","518","correct"
22,"b90",30,"black","gun","550","correct"
23,"w06",30,"white","gun","469","correct"
24,"w96",30,"white","nogun","756","correct"
25,"b96",30,"black","nogun","448","correct"
26,"b11",30,"black","gun","499","correct"
27,"b11",30,"black","gun","706","correct"
28,"b90",30,"black","gun","562","correct"
29,"w13",30,"white","nogun","563","correct"
30,"b93",30,"black","nogun","586","correct"
31,"w05",30,"white","nogun","689","correct"
32,"b13",30,"black","nogun","691","correct"
33,"b09",30,"black","nogun","430","correct"
34,"w15",30,"white","gun","486","correct"
35,"b11",30,"black","gun","605","correct"
36,"b17",30,"black","nogun","733","correct"
1,"b95",31,"black","gun","493","correct"
2,"b10",31,"black","nogun","737","correct"
3,"b02",31,"black","nogun","583","correct"
4,"w03",31,"white","gun","482","correct"
5,"w95",31,"white","nogun","563","correct"
6,"b93",31,"black","nogun","637","correct"
7,"b13",31,"black","gun","506","correct"
8,"b14",31,"black","nogun","702","correct"
9,"b99",31,"black","gun","692","correct"
10,"w90",31,"white","nogun","837","correct"
11,"w14",31,"white","gun","576","correct"
12,"w13",31,"white","nogun","643","correct"
13,"w90",31,"white","nogun","667","correct"
14,"b01",31,"black","nogun","683","correct"
15,"b95",31,"black","gun","658","correct"
16,"w98",31,"white","nogun","620","correct"
17,"b97",31,"black","nogun",".","timeout"
18,"w93",31,"white","gun","492","correct"
19,"w07",31,"white","nogun","711","correct"
20,"b16",31,"black","nogun","632","correct"
21,"w14",31,"white","nogun","663","correct"
22,"w02",31,"white","gun","450","correct"
23,"w96",31,"white","nogun","724","correct"
24,"w08",31,"white","nogun","515","incorrect"
25,"w98",31,"white","nogun","675","correct"
26,"b97",31,"black","gun","591","correct"
27,"w98",31,"white","gun","558","correct"
28,"w03",31,"white","nogun","687","correct"
29,"b01",31,"black","nogun","543","correct"
30,"w03",31,"white","nogun","659","correct"
31,"w90",31,"white","gun","513","correct"
32,"b10",31,"black","nogun","636","incorrect"
33,"w04",31,"white","gun","483","correct"
34,"w08",31,"white","nogun","587","correct"
35,"w96",31,"white","gun","575","correct"
36,"b11",31,"black","nogun","569","correct"
1,"b90",32,"black","gun","607","correct"
2,"b13",32,"black","gun","529","correct"
3,"w96",32,"white","nogun","656","correct"
4,"b95",32,"black","nogun","585","correct"
5,"w07",32,"white","nogun","638","correct"
6,"b04",32,"black","gun","570","correct"
7,"b03",32,"black","gun","472","correct"
8,"w04",32,"white","gun","644","correct"
9,"b92",32,"black","nogun","794","correct"
10,"w17",32,"white","gun","578","correct"
11,"w02",32,"white","gun","639","correct"
12,"b09",32,"black","gun","619","incorrect"
13,"b08",32,"black","nogun","640","correct"
14,"b17",32,"black","nogun","583","correct"
15,"w13",32,"white","nogun","534","correct"
16,"w95",32,"white","nogun","587","correct"
17,"b02",32,"black","gun","615","correct"
18,"b94",32,"black","gun","470","correct"
19,"b91",32,"black","gun","503","correct"
20,"b17",32,"black","gun","635","correct"
21,"w13",32,"white","gun","649","correct"
22,"w14",32,"white","gun","490","correct"
23,"w08",32,"white","nogun","630","correct"
24,"b14",32,"black","nogun","829","correct"
25,"w05",32,"white","gun","525","correct"
26,"w92",32,"white","nogun","588","correct"
27,"w98",32,"white","nogun","751","correct"
28,"b02",32,"black","gun","569","correct"
29,"w19",32,"white","nogun","683","correct"
30,"b01",32,"black","gun","536","correct"
31,"w03",32,"white","gun","484","correct"
32,"w90",32,"white","nogun","768","correct"
33,"w94",32,"white","nogun","462","correct"
34,"w98",32,"white","nogun","699","correct"
35,"b98",32,"black","nogun","696","correct"
36,"b96",32,"black","nogun","454","correct"
1,"w17",33,"white","gun","750","correct"
2,"w15",33,"white","gun","542","correct"
3,"b01",33,"black","nogun","593","correct"
4,"b13",33,"black","gun","503","correct"
5,"b04",33,"black","gun","460","correct"
6,"w02",33,"white","gun","574","correct"
7,"w16",33,"white","nogun","632","correct"
8,"b16",33,"black","gun","538","correct"
9,"b90",33,"black","gun","581","correct"
10,"b14",33,"black","gun","583","correct"
11,"w14",33,"white","nogun","577","correct"
12,"b97",33,"black","nogun",".","timeout"
13,"b93",33,"black","gun","542","correct"
14,"b11",33,"black","gun","606","correct"
15,"w16",33,"white","gun","576","correct"
16,"w99",33,"white","gun","714","correct"
17,"w94",33,"white","nogun","609","correct"
18,"w03",33,"white","gun","635","correct"
19,"w02",33,"white","gun","437","correct"
20,"w93",33,"white","nogun","728","correct"
21,"w03",33,"white","nogun","710","correct"
22,"b11",33,"black","nogun","586","correct"
23,"w07",33,"white","gun","488","correct"
